"Project","Hash","LongName","McCC","CLOC","PDA","PUA","LLOC","LOC","Number of Bugs"
"hazelcast","59c4822d4ad5dfac4cecd11231280baa33d4aa35","hazelcast/src/main/java/com/hazelcast/map/client/MapExecuteOnKeyRequest.java","1","0","0","8","57","87","1"
"hazelcast","59c4822d4ad5dfac4cecd11231280baa33d4aa35","hazelcast/src/main/java/com/hazelcast/map/client/MapDeleteRequest.java","1","0","0","8","57","88","1"
"ceylon-ide-eclipse","73a91d7f63a211f3e9053e182bc2cfebf778033d","plugins/com.redhat.ceylon.test.eclipse.plugin/src/com/redhat/ceylon/test/eclipse/plugin/CeylonTestPlugin.java","1","0","0","8","58","76","0"
"hazelcast","59c4822d4ad5dfac4cecd11231280baa33d4aa35","hazelcast/src/main/java/com/hazelcast/map/client/MapEvictRequest.java","1","0","0","8","58","88","1"
"neo4j","0fcc6fb50a2a1d279ddd576045c1cefe05be7cb2","packaging/neo4j-desktop/src/main/java/org/neo4j/desktop/runtime/DesktopConfigurator.java","1","0","0","8","58","90","0"
"ceylon-ide-eclipse","a00e43fdd1b2586d8dccefb9e313fe22e6fb6027","plugins/com.redhat.ceylon.test.eclipse.plugin/src/com/redhat/ceylon/test/eclipse/plugin/CeylonTestPlugin.java","1","0","0","8","59","78","1"
"hazelcast","8aad5200f5667461d3959dacaa6d5d179d7b2add","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/task/map/MapIsLockedMessageTask.java","1","0","0","8","59","91","0"
"hazelcast","8aad5200f5667461d3959dacaa6d5d179d7b2add","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/task/map/MapForceUnlockMessageTask.java","1","0","0","8","59","92","0"
"MapDB","4cec7a9b483682c6a902ea6fb46775f65e90c41f","src/test/java/org/mapdb/DBTest.java","1","0","0","8","61","82","0"
"hazelcast","59c4822d4ad5dfac4cecd11231280baa33d4aa35","hazelcast/src/main/java/com/hazelcast/map/client/MapTryRemoveRequest.java","1","0","0","8","61","92","1"
"hazelcast","b980aeeea985dc7052366df26bb57f1c3542d30c","hazelcast/src/test/java/com/hazelcast/query/impl/IndexIntegrationTest.java","1","0","0","8","63","102","0"
"elasticsearch","5a64f08f048461a63a0ca1354a5050c954e63d52","test/framework/src/main/java/org/elasticsearch/test/transport/AssertingLocalTransport.java","1","0","0","8","64","92","0"
"junit","800f59a5089e58287c93def0fc00da6274b51e70","src/test/java/junit/tests/framework/TestListenerTest.java","1","0","0","8","65","72","1"
"junit","c82eef0da9be7201acb6dece4e96045756837c5a","src/test/java/junit/tests/framework/TestListenerTest.java","1","0","0","8","66","73","0"
"elasticsearch","e7444f7d779db8346c1053d622d21b09d5dd15b3","modules/ingest-common/src/test/java/org/elasticsearch/ingest/common/KeyValueProcessorTests.java","1","0","0","8","66","97","1"
"neo4j","6b75a9235ea38e0c47caacd25cc919023c0c958b","community/lucene-index/src/test/java/org/neo4j/kernel/api/impl/schema/ReadOnlyLuceneSchemaIndexTest.java","1","0","0","8","68","100","0"
"hazelcast","7790f750fb240830a8684edc6712875056cfcab6","hazelcast/src/test/java/com/hazelcast/core/HazelcastTest.java","1","0","0","8","69","101","1"
"hazelcast","d568e4d926d925d57d4e79e34614390416749301","hazelcast/src/test/java/com/hazelcast/core/HazelcastTest.java","1","0","0","8","71","106","0"
"neo4j","7133cda9323ffdaf396536337cfebbdafab1cf1b","community/kernel/src/test/java/org/neo4j/kernel/TestPlaceboTransaction.java","1","0","0","8","78","127","1"
"hazelcast","772b5217030e0fb94bf07a00d9b5e7b275a82030","hazelcast/src/test/java/com/hazelcast/map/impl/query/MapKeySetTest.java","1","0","0","8","80","103","0"
"hazelcast","21586825d367940e1c79cf289e97310daab1200d","hazelcast/src/test/java/com/hazelcast/map/impl/query/MapKeySetTest.java","1","0","0","8","81","103","1"
"hazelcast","c59ad46ee1277282b4eaa7b489f8a4ac58c4909e","hazelcast/src/test/java/com/hazelcast/map/impl/query/MapValuesTest.java","1","0","0","8","87","111","2"
"elasticsearch","5828796848674b656807406947f050626035845a","core/src/main/java/org/elasticsearch/index/fielddata/plain/IndexIndexFieldData.java","1","0","0","8","87","132","0"
"hazelcast","21586825d367940e1c79cf289e97310daab1200d","hazelcast/src/test/java/com/hazelcast/map/impl/query/MapValuesTest.java","1","0","0","8","88","111","1"
"neo4j","52abb7d8bb68818a8f385d2c8787f55dbabf485c","community/server/src/test/java/org/neo4j/server/rest/repr/XForwardFilterIT.java","1","0","0","8","89","144","1"
"hazelcast","0deba7ff1ee19a1c74054acfb9b821c81a2aa7e4","hazelcast/src/test/java/com/hazelcast/internal/diagnostics/HealthMonitorTest.java","1","0","0","8","90","110","1"
"hazelcast","772b5217030e0fb94bf07a00d9b5e7b275a82030","hazelcast/src/test/java/com/hazelcast/map/impl/query/MapEntrySetTest.java","1","0","0","8","90","113","0"
"hazelcast","21586825d367940e1c79cf289e97310daab1200d","hazelcast/src/test/java/com/hazelcast/map/impl/query/MapEntrySetTest.java","1","0","0","8","91","113","1"
"elasticsearch","2e445d3ede953c90e4e1ce69e5f53192115b9dd7","core/src/main/java/org/elasticsearch/index/fielddata/plain/IndexIndexFieldData.java","1","0","0","8","91","136","1"
"elasticsearch","e74d02138f02a66331b2611b5e70a908bb49cb97","core/src/test/java/org/elasticsearch/index/query/QueryParseContextTests.java","1","0","0","8","92","128","1"
"elasticsearch","ef83dbfbe68eff4b72575a2059a333469b274769","core/src/main/java/org/elasticsearch/index/fielddata/plain/IndexIndexFieldData.java","1","0","0","8","92","137","2"
"elasticsearch","046abdc281c321cd2128ee7684c0edfcaca07203","core/src/test/java/org/elasticsearch/index/query/QueryParseContextTests.java","1","0","0","8","93","129","3"
"elasticsearch","22e63b478306fb3cab6ba8967db6e1f2b73cdfd8","core/src/test/java/org/elasticsearch/index/query/QueryParseContextTests.java","1","0","0","8","93","129","2"
"elasticsearch","33b8d7a19d6ddd6ad06a5a0cb5ca90175458e036","core/src/main/java/org/elasticsearch/index/fielddata/plain/IndexIndexFieldData.java","1","0","0","8","93","138","0"
"hazelcast","4a91f4eef271a8a8387d2e72b4d9b7fe1ce63c72","hazelcast/src/test/java/com/hazelcast/internal/diagnostics/HealthMonitorTest.java","1","0","0","8","94","114","0"
"hazelcast","7812e4cfb5307427c8041eaaed72fb543f28dd47","hazelcast/src/test/java/com/hazelcast/instance/BuildInfoProviderTest.java","1","0","0","8","94","130","0"
"hazelcast","9bd1ce5444c1cb1358f3782d4e05fc3fc503f69a","hazelcast/src/test/java/com/hazelcast/partition/PartitionLostListenerRegistrationTest.java","1","0","0","8","96","138","1"
"hazelcast","5b8632553391543693d7a87c5d29cdea51293447","hazelcast/src/test/java/com/hazelcast/partition/PartitionLostListenerRegistrationTest.java","1","0","0","8","96","142","0"
"elasticsearch","31fd521fd1d0b55bab4b94cb6bbe688b772ba7ea","src/test/java/org/elasticsearch/test/integration/search/simple/SimpleSearchTests.java","1","0","0","8","96","145","0"
"elasticsearch","d6b613ac8c6e3ddee6d8e1604db208721f03cb75","src/test/java/org/elasticsearch/test/integration/search/simple/SimpleSearchTests.java","1","0","0","8","96","145","0"
"hazelcast","772b5217030e0fb94bf07a00d9b5e7b275a82030","hazelcast/src/test/java/com/hazelcast/map/impl/query/LocalKeySetTest.java","1","0","0","8","97","124","0"
"hazelcast","73673199472b3fb25cf6c72de378a1d2bab18605","hazelcast/src/test/java/com/hazelcast/internal/diagnostics/DiagnosticsTest.java","1","0","0","8","98","142","1"
"hazelcast","86b064ba3f1e467e74e95d6da24b03122065ce36","hazelcast/src/test/java/com/hazelcast/internal/diagnostics/DiagnosticsTest.java","1","0","0","8","98","142","2"
"hazelcast","21586825d367940e1c79cf289e97310daab1200d","hazelcast/src/test/java/com/hazelcast/map/impl/query/LocalKeySetTest.java","1","0","0","8","99","122","1"
"hazelcast","c4bea0b586596304157746f2e67b3911e43d4dd8","hazelcast/src/test/java/com/hazelcast/spi/impl/operationservice/impl/Invocation_NestedLocalTest.java","1","0","0","8","99","142","1"
"hazelcast","89de1ccda29d0ec91e9625b679072b52b2c31fb8","hazelcast-client/src/test/java/com/hazelcast/client/replicatedmap/nearcache/ClientReplicatedMapNearCacheBasicTest.java","1","0","0","9","104","143","1"
"netty","1b0b8f80cdf5d5ef0919d30232c090c5a495d4b6","common/src/test/java/io/netty/util/concurrent/AbstractScheduledEventExecutorTest.java","1","0","0","9","105","145","0"
"hazelcast","269452c5076a01d8e67f0b8d674f6b55cf0e1d06","hazelcast/src/test/java/com/hazelcast/config/DiscoveryTest.java","1","0","0","9","106","146","0"
"hazelcast","4670e6bf9ee389d3824db74d512a54603378364f","hazelcast/src/test/java/com/hazelcast/config/DiscoveryTest.java","1","0","0","9","106","146","0"
"hazelcast","63067add18a0e264a1ab575542099b61efb47a99","hazelcast/src/test/java/com/hazelcast/config/DiscoveryTest.java","1","0","0","9","106","146","0"
"neo4j","09c5087dbe867c849ae23c38d3983dd510c59384","community/kernel/src/test/java/org/neo4j/kernel/impl/proc/ProcedureAllowedConfigTest.java","1","0","0","9","107","141","1"
"hazelcast","04c204fcf1f1d07695eb4355106ffdc8e6bc9365","hazelcast/src/test/java/com/hazelcast/config/RegexConfigPatternMatcherTest.java","1","0","0","9","109","177","0"
"orientdb","731545a32e96d61ede50300ab6b8dd1166de7431","core/src/main/java/com/orientechnologies/orient/core/storage/cache/local/twoq/O2QCacheMXBean.java","1","0","0","9","11","40","0"
"hazelcast","a307b7929d169054db70b9dce648d8ade5b84851","hazelcast-jclouds/src/test/java/com/hazelcast/jclouds/ComputeServiceBuilderInvalidConfigTest.java","1","0","0","9","110","140","1"
"hazelcast","5758dedd1bcd1583eb238e314a12eee83980b607","hazelcast/src/test/java/com/hazelcast/instance/BuildInfoProviderTest.java","1","0","0","9","110","151","1"
"elasticsearch","00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/test/java/org/elasticsearch/rest/action/admin/cluster/RestNodesStatsActionTests.java","1","0","0","9","111","145","3"
"elasticsearch","17a2fffc9be50102fa5a9da72053c82df23b1a64","core/src/test/java/org/elasticsearch/rest/action/admin/cluster/RestNodesStatsActionTests.java","1","0","0","9","111","145","2"
"elasticsearch","6796464f167ce293192c43efd1cf28e4434fd5da","core/src/test/java/org/elasticsearch/rest/action/admin/cluster/RestNodesStatsActionTests.java","1","0","0","9","111","145","4"
"elasticsearch","6baded8e7fb920e920a288bf53764a1da3d617da","core/src/test/java/org/elasticsearch/rest/action/admin/cluster/RestNodesStatsActionTests.java","1","0","0","9","111","145","3"
"hazelcast","4f8baf629d95173c017dff426932eaa3919549c0","hazelcast/src/test/java/com/hazelcast/map/ExpirationTimeTest.java","1","0","0","9","113","194","0"
"hazelcast","06c899eed2c6a2bc821482efc3c44adc7b8352a8","hazelcast-wm/src/test/java/com/hazelcast/wm/test/WebfilterTestCase.java","1","0","0","9","117","178","1"
"hazelcast","9f2e3b5a4595a381d73b411839c452d397fb8eef","hazelcast/src/test/java/com/hazelcast/map/ExpirationTimeTest.java","1","0","0","9","117","191","1"
"elasticsearch","f322f537e41273fd33eb06752c5adcfa5850323f","core/src/test/java/org/elasticsearch/index/mapper/KeywordFieldTypeTests.java","1","0","0","9","125","163","0"
"hazelcast","c4bea0b586596304157746f2e67b3911e43d4dd8","hazelcast/src/test/java/com/hazelcast/spi/impl/operationservice/impl/Invocation_NestedRemoteTest.java","1","0","0","9","125","171","1"
"hazelcast","474965e6f925df9d4924095c2ffad42fd0067dfc","hazelcast/src/test/java/com/hazelcast/spi/impl/operationservice/impl/Invocation_NestedRemoteTest.java","1","0","0","9","127","173","0"
"hazelcast","081a9a82ef841f2d91af579f204931cf550e0bbc","hazelcast/src/main/java/com/hazelcast/query/impl/Index.java","1","0","0","9","13","40","1"
"hazelcast","267657223110ee9fc436f5496e078547d29c6e4c","hazelcast/src/main/java/com/hazelcast/nio/serialization/PortableContext.java","1","0","0","9","13","42","1"
"elasticsearch","598854dd72d7fb01a7e26a9dad065de3deaa5eb7","src/test/java/org/elasticsearch/test/disruption/ServiceDisruptionScheme.java","1","0","0","9","13","43","0"
"neo4j","244ab0373d2757af67d205628197e06d0b7dbe53","community/kernel/src/test/java/org/neo4j/kernel/impl/proc/UserFunctionsTest.java","1","0","0","9","130","196","0"
"hazelcast","733a21722fc9a7b4cd5109fbcf9019bcc1377584","hazelcast/src/test/java/com/hazelcast/map/impl/record/RecordsTest.java","1","0","0","9","133","191","0"
"elasticsearch","cf6b03c8f45c5f2c15d90e2435a6eaab8bf35153","core/src/test/java/org/elasticsearch/bootstrap/ElasticsearchCliTests.java","1","0","0","9","136","184","0"
"netty","34ff9cf5f246efddec9da2994d039cd40e896c5e","codec/src/test/java/io/netty/handler/codec/base64/Base64Test.java","1","0","0","9","138","173","0"
"hazelcast","d0b978ac681dd63e8d14a0c4925cba57f5cb8bf5","hazelcast/src/main/java/com/hazelcast/client/ClientEndpointManager.java","1","0","0","9","14","26","0"
"hazelcast","895c167beb733f0d881ef57bf1238f7c25e19276","hazelcast/src/main/java/com/hazelcast/spi/impl/RemotePropagatable.java","1","0","0","9","14","41","0"
"hazelcast","f46b12b008e3c5aaceef46dd3181e48476cb7afd","hazelcast/src/main/java/com/hazelcast/query/impl/IndexStore.java","1","0","0","9","14","41","0"
"elasticsearch","7ed3d6e75b48025b6fd366602693ded6f5a55fcb","modules/transport-netty4/src/test/java/org/elasticsearch/rest/Netty4HeadBodyIsEmptyIT.java","1","0","0","9","141","181","1"
"elasticsearch","e03c4938c5f1176bd4c6b6d2aa1aa1bd48245ace","modules/transport-netty4/src/test/java/org/elasticsearch/rest/Netty4HeadBodyIsEmptyIT.java","1","0","0","9","141","181","1"
"antlr4","29c2712ae1eee9575324db48c2f72c7cb0d28308","tool/test/org/antlr/v4/test/rt/java/TestParseTrees.java","1","0","0","9","151","163","0"
"hazelcast","cf3f488458ae942d1a88c5565e928c479b23ac5a","hazelcast-client/src/test/java/com/hazelcast/client/standalone/ClientMapStandaloneTest.java","1","0","0","9","153","209","0"
"neo4j","035903e9ebdada5ea1269b223a6b5ee102763a1d","enterprise/causal-clustering/src/test/java/org/neo4j/causalclustering/catchup/tx/CatchupPollingProcessTest.java","1","0","0","9","153","232","0"
"elasticsearch","28fd684eef75592346e72c92177e7dd86af82608","core/src/test/java/org/elasticsearch/action/ingest/SimulateExecutionServiceTests.java","1","0","0","9","155","192","0"
"hazelcast","bbfa94dbca145b50e77aa80919bb680fd80103f4","hazelcast-client/src/test/java/com/hazelcast/client/standalone/ClientMapStandaloneTest.java","1","0","0","9","156","213","0"
"neo4j","c78d5b9a732e8512a6136e4194de35dbffdeaca6","enterprise/causal-clustering/src/test/java/org/neo4j/causalclustering/catchup/tx/CatchupPollingProcessTest.java","1","0","0","9","158","237","1"
"neo4j","a04c0ff1606865897edea265bfc46e445b3ff481","community/shell/src/test/java/org/neo4j/shell/StartClientTest.java","1","0","0","9","162","235","1"
"elasticsearch","5c4c1c5e157cabace5124c327427e2cf644db9d6","core/src/test/java/org/elasticsearch/action/search/MultiSearchRequestTests.java","1","0","0","9","167","203","0"
"hazelcast","9799cac5b46fd60165dfd675e69bde779dc34d57","hazelcast/src/test/java/com/hazelcast/quorum/PartitionedCluster.java","1","0","0","9","168","217","1"
"hazelcast","f4c33973f2e5f804f6743683b11c8a43922bfc7e","hazelcast/src/test/java/com/hazelcast/quorum/PartitionedCluster.java","1","0","0","9","168","217","1"
"hazelcast","3d6bcba501e62df97fb0d222eb966362c2951a5c","hazelcast/src/test/java/com/hazelcast/quorum/PartitionedCluster.java","1","0","0","9","168","218","0"
"hazelcast","90fb1b71150a3690cc10276f3e4b6a9efa2dc4cb","hazelcast/src/test/java/com/hazelcast/quorum/PartitionedCluster.java","1","0","0","9","168","218","0"
"elasticsearch","69f35aa07f1466419b950900485d709cd94bb52b","core/src/test/java/org/elasticsearch/index/search/MultiMatchQueryTests.java","1","0","0","9","180","219","0"
"elasticsearch","4bce7271659889d839388d7df5c61a6d2a5c3c7a","core/src/test/java/org/elasticsearch/index/search/MultiMatchQueryTests.java","1","0","0","9","181","219","0"
"elasticsearch","634ce90dc06f20888a4ff655985a6baccf25a7db","core/src/test/java/org/elasticsearch/index/search/MultiMatchQueryTests.java","1","0","0","9","181","219","0"
"elasticsearch","82fa531ab4c1fb087d357ff15288c070d7393378","core/src/test/java/org/elasticsearch/index/search/MultiMatchQueryTests.java","1","0","0","9","181","219","0"
"elasticsearch","47f92d7c621eb0b0e4cf350ae21c8553592a324f","core/src/test/java/org/elasticsearch/index/search/MultiMatchQueryTests.java","1","0","0","9","183","221","2"
"elasticsearch","977712f9773c3eecea3958a5b8ddf934207775a6","core/src/test/java/org/elasticsearch/index/search/MultiMatchQueryTests.java","1","0","0","9","183","221","1"
"elasticsearch","2f8def11b5109eb80b47422a200bf7b7e07c8467","core/src/test/java/org/elasticsearch/index/search/MultiMatchQueryTests.java","1","0","0","9","184","222","2"
"elasticsearch","b91df36a627be0f1c78d61b68fe017f2976b8f6e","core/src/test/java/org/elasticsearch/index/mapper/ip/IpFieldMapperTests.java","1","0","0","9","200","273","0"
"neo4j","b070962e9b00726d50df951106225fa252b7efeb","enterprise/query-logging/src/test/java/org/neo4j/kernel/impl/query/QueryLoggerTest.java","1","0","0","9","212","293","0"
"neo4j","c53aab6d4de8c83eda42c64474ec13aa7ecb25f3","enterprise/query-logging/src/test/java/org/neo4j/kernel/impl/query/QueryLoggerTest.java","1","0","0","9","213","294","1"
"hazelcast","4e007a3426015aebfb4a640a624d2e2e9dc90817","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/LockTemplate.java","1","0","0","9","22","50","0"
"elasticsearch","ac6a6d6fe8fc4fed55850115757e779860c7b036","core/src/test/java/org/elasticsearch/transport/RemoteClusterServiceTests.java","1","0","0","9","255","307","1"
"netty","7ef6db3ffd2f10cce835685359dec642bd3c874c","transport/src/test/java/io/netty/channel/CombinedChannelDuplexHandlerTest.java","1","0","0","9","255","325","1"
"elasticsearch","598854dd72d7fb01a7e26a9dad065de3deaa5eb7","src/test/java/org/elasticsearch/test/disruption/NoOpDisruptionScheme.java","1","0","0","9","30","67","0"
"hazelcast","70d4de16ff0ac4518d09aad8c9f2ad9e782fb337","hazelcast/src/test/java/com/hazelcast/config/helpers/DummyMapStore.java","1","0","0","9","32","43","1"
"hazelcast","d568e4d926d925d57d4e79e34614390416749301","hazelcast/src/test/java/com/hazelcast/config/helpers/DummyMapStore.java","1","0","0","9","33","45","0"
"hazelcast","22bdfcfa23a11ee774cc8c5b6308c0925c660aab","hazelcast/src/main/java/com/hazelcast/map/impl/operation/GetOperation.java","1","0","0","9","34","62","1"
"hazelcast","22bdfcfa23a11ee774cc8c5b6308c0925c660aab","hazelcast/src/main/java/com/hazelcast/map/impl/operation/GetOperation.java","1","0","0","9","34","62","1"
"hazelcast","4855250f4b64d469d4ce0675d7da45b1fb441b1d","hazelcast/src/main/java/com/hazelcast/map/impl/operation/GetOperation.java","1","0","0","9","34","62","2"
"hazelcast","d831651dd5814c8074c8b4727184701986f16039","hazelcast/src/main/java/com/hazelcast/map/impl/operation/GetOperation.java","1","0","0","9","34","62","1"
"hazelcast","05b27a3d7f9adfb832f8fb0c7927fc71c14df2b4","hazelcast/src/main/java/com/hazelcast/multimap/impl/client/RemoveEntryListenerRequest.java","1","0","0","9","34","63","2"
