LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
0,1,0,0,1,1,1,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,1,N
79,51,2,141,28,22,10,199,99.67,63.84,406216.63,2.12,909,0.02,22567.59,6363.0,353,556,94,34,425,N
4,9,0,1,5,2,1,13,22.7,13.75,4291.73,0.1,69,0.07,238.43,312.13,30,39,12,11,20,N
0,23,0,0,12,6,6,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,0,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
3,5,0,6,3,1,1,13,18.03,13.33,3204.9,0.08,50,0.08,178.05,240.37,20,30,12,16,25,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
13,12,1,3,8,7,4,59,48.34,21.21,21748.74,0.34,179,0.05,1208.26,1025.3,70,109,33,20,78,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,1,0,0,1,1,1,2,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,0,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,0,N
1,5,0,0,3,1,3,9,9.57,8.75,732.92,0.03,22,0.11,40.72,83.76,7,15,4,10,12,N
2,17,2,0,9,6,9,18,24.69,20.15,10026.48,0.17,110,0.05,557.03,497.59,31,79,10,13,20,N
6,29,2,2,15,11,1,44,57.07,16.09,14779.23,0.31,175,0.06,821.07,918.39,79,96,27,11,46,N
1,1,0,2,1,1,1,30,107.09,4.34,2021.62,0.16,90,0.23,112.31,465.29,36,54,29,7,34,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,29,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
1,9,0,2,5,5,1,50,27.84,23.65,15578.6,0.22,137,0.04,865.48,658.61,41,96,13,15,55,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,2,0,1,1,1,1,11.23,2.0,44.92,0.01,8,0.5,2.5,22.46,3,5,3,4,3,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,2,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,2,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,2,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,1,0,0,1,1,1,2,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,2,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,0,8.6,7.5,483.97,0.02,18,0.13,26.89,64.53,5,13,3,9,0,N
0,3,0,0,2,1,1,4,11.52,3.75,161.94,0.01,13,0.27,9.0,43.19,5,8,4,6,4,N
8,15,2,0,8,4,1,79,45.33,27.7,34771.29,0.42,241,0.04,1931.74,1255.48,91,150,23,14,92,N
7,1,0,19,1,1,1,3,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,2,5,2,4,3,Y
0,1,1,0,1,1,1,4,53.15,1.0,53.15,0.02,16,1.0,2.95,53.15,8,8,8,2,5,N
0,1,0,0,1,1,1,0,9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,2,1,2,1,0,N
0,1,0,0,1,1,1,2,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,2,N
0,1,0,0,1,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,1,N
0,1,0,0,1,1,1,4,12.58,6.6,547.97,0.03,24,0.15,30.44,83.03,11,13,5,6,4,N
0,1,0,0,1,1,1,3,27.35,3.0,246.13,0.03,21,0.33,13.67,82.04,9,12,9,6,3,N
4,19,0,0,10,3,7,24,23.74,21.25,10719.34,0.17,100,0.05,595.52,504.44,40,60,16,17,30,N
0,1,0,0,1,1,1,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,0,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
10,13,0,6,7,3,1,64,80.49,25.87,53855.82,0.69,347,0.04,2991.99,2082.0,169,178,49,15,80,Y
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,2,20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,7,10,7,6,2,N
4,13,0,4,7,7,1,34,47.61,11.55,6351.53,0.18,111,0.09,352.86,549.92,42,69,20,11,44,N
3,1,3,1,1,1,1,16,101.6,4.27,1848.73,0.14,82,0.23,102.71,433.4,39,43,32,7,25,N
0,1,0,1,1,1,1,5,39.26,3.2,402.06,0.04,33,0.31,22.34,125.64,16,17,10,4,8,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
11,5,1,0,3,3,1,35,42.83,29.75,37904.77,0.42,232,0.03,2105.82,1274.11,98,134,28,17,49,N
0,1,0,0,1,1,1,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0,N
0,1,0,0,1,1,1,2,16.73,3.0,150.57,0.02,14,0.33,8.36,50.19,6,8,6,6,4,N
16,11,3,7,6,3,1,15,37.77,12.29,5701.61,0.15,92,0.08,316.76,464.08,43,49,21,12,18,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,4,N
3,31,0,0,16,8,14,40,22.03,27.5,16657.48,0.2,126,0.04,925.42,605.73,55,71,14,14,45,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,9,0,0,5,1,5,6,15.09,9.33,1314.81,0.05,37,0.11,73.04,140.87,14,23,6,8,8,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
0,1,3,0,1,1,1,1,24.11,3.0,217.02,0.02,19,0.33,12.06,72.34,8,11,8,6,4,N
0,1,0,0,1,1,1,3,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,8,3,7,3,N
0,1,0,0,1,1,1,1,21.0,0.67,9.33,0.0,7,1.5,0.52,14.0,4,3,3,1,1,N
5,5,3,1,3,1,1,19,16.3,23.33,8879.54,0.13,83,0.04,493.31,380.55,28,55,9,15,22,N
0,5,17,1,3,2,1,3,22.46,14.39,4653.68,0.11,68,0.07,258.54,323.33,31,37,14,13,20,N
0,7,2,18,4,2,1,26,20.11,16.73,5630.15,0.11,70,0.06,312.79,336.51,29,41,13,15,28,Y
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,9,0,1,1,1,2,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0,1,0,11,N
0,1,0,0,1,1,1,2,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,2,7,2,6,2,N
2,3,0,0,2,1,1,7,12.16,5.6,381.44,0.02,19,0.18,21.19,68.11,8,11,5,7,13,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
1,1,0,1,1,1,1,3,7.89,8.0,504.93,0.02,19,0.13,28.05,63.12,4,15,2,8,3,N
1,5,0,0,3,3,1,13,12.59,10.71,1445.21,0.04,33,0.09,80.29,134.89,15,18,7,10,16,N
5,223,0,4,112,112,112,78,275.77,20.44,115197.41,1.88,864,0.05,6399.86,5636.36,301,563,81,11,89,N
0,1,0,0,1,1,1,0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,0,N
0,1,0,0,1,1,1,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0,N
0,1,1,0,1,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,2,N
0,1,3,0,1,1,1,1,37.05,3.5,453.8,0.04,30,0.29,25.21,129.66,13,17,13,7,4,N
0,1,0,0,1,1,1,2,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,2,7,2,6,2,N
0,1,0,0,1,1,1,0,10.68,4.67,232.53,0.02,15,0.21,12.92,49.83,4,11,3,7,0,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,0,N
13,9,2,5,5,5,1,46,27.24,31.64,27263.85,0.29,168,0.03,1514.66,861.72,67,101,18,17,68,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,23,0,0,12,6,11,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,82,Y
0,1,0,0,1,1,1,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0,N
0,1,0,0,1,1,1,2,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,2,5,2,4,2,N
0,1,0,0,1,1,1,4,18.49,2.4,106.51,0.01,14,0.42,5.92,44.38,6,8,5,4,4,N
0,1,0,0,1,1,1,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,4,1,4,0,N
0,5,4,4,3,2,1,1,11.72,6.0,421.94,0.02,18,0.17,23.44,70.32,8,10,6,9,5,N
0,1,1,0,1,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,2,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0,1,0,0,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
3,5,0,0,3,3,1,30,36.87,9.88,3600.62,0.12,75,0.1,200.03,364.35,28,47,17,12,35,N
0,1,0,0,1,1,1,3,11.63,2.0,46.53,0.01,9,0.5,2.58,23.26,4,5,3,3,3,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
14,33,0,13,17,8,13,81,61.94,33.41,69127.22,0.69,322,0.03,3840.4,2069.26,146,176,59,27,110,Y
0,1,0,0,1,1,1,2,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,2,7,2,6,2,N
0,1,1,0,1,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
0,5,0,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,10,N
0,1,0,0,1,1,1,0,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,6,1,6,0,N
0,1,0,0,1,1,1,0,7.33,4.5,148.5,0.01,11,0.22,8.25,33.0,3,8,2,6,0,N
0,1,0,0,1,1,1,6,12.85,3.5,157.4,0.01,13,0.29,8.74,44.97,4,9,4,7,6,N
0,1,0,0,1,1,1,0,8.3,6.67,369.01,0.02,16,0.15,20.5,55.35,5,11,3,8,0,N
3,13,0,0,7,7,1,20,22.1,25.5,14369.81,0.19,109,0.04,798.32,563.52,51,58,18,18,25,N
0,1,0,0,1,1,1,2,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,3,4,3,4,4,N
0,3,0,0,2,1,1,3,8.36,9.0,677.56,0.03,21,0.11,37.64,75.28,6,15,3,9,3,Y
2,1,0,2,1,1,1,5,15.01,7.5,844.41,0.04,27,0.13,46.91,112.59,12,15,8,10,5,N
1,3,0,0,2,2,1,6,11.15,9.17,936.71,0.03,25,0.11,52.04,102.19,10,15,6,11,6,N
2,5,0,1,3,2,1,23,19.78,20.04,7940.87,0.13,80,0.05,441.16,396.34,33,47,14,17,23,N
1,9,0,0,5,2,1,11,12.57,17.5,3850.0,0.07,55,0.06,213.89,220.0,21,34,6,10,15,N
2,13,1,8,7,6,6,54,25.11,40.0,40181.42,0.33,184,0.03,2232.3,1004.54,80,104,22,22,55,N
1,3,0,0,2,2,1,12,22.08,10.77,2560.32,0.08,50,0.09,142.24,237.74,20,30,13,14,15,N
20,1,0,20,1,1,1,67,130.52,15.56,31589.12,0.68,327,0.06,1754.95,2030.49,146,181,61,13,109,N
12,13,3,11,7,5,7,29,21.47,27.69,16463.18,0.2,120,0.04,914.62,594.5,40,80,13,18,32,N
10,5,3,6,3,3,1,22,30.3,16.5,8249.42,0.17,104,0.06,458.3,499.96,44,60,16,12,25,Y
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,4,0.0,0.0,8.0,0,4,0,4,2,N
2,3,1,0,2,1,1,6,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,7,9,5,7,7,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,4,N
16,37,1,2,19,16,7,93,85.04,18.98,30630.91,0.54,269,0.05,1701.72,1614.0,97,172,46,18,118,N
0,1,0,0,1,1,1,0,8.3,6.0,298.97,0.02,15,0.17,16.61,49.83,3,12,2,8,0,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
1,1,0,0,1,1,1,2,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,6,1,6,2,N
3,7,2,3,4,3,4,10,21.0,15.0,4723.94,0.1,67,0.07,262.44,314.93,30,37,13,13,12,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,768,N
2,3,1,0,2,1,1,7,12.44,4.9,298.63,0.02,17,0.2,16.59,60.94,7,10,5,7,8,N
0,1,0,0,1,1,1,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0,N
0,1,1,0,1,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
0,3,0,0,2,2,1,11,16.0,9.0,1296.0,0.05,36,0.11,72.0,144.0,14,22,7,9,11,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
0,1,0,0,1,1,1,0,8.3,6.0,298.97,0.02,15,0.17,16.61,49.83,3,12,2,8,0,N
11,15,0,20,8,6,1,41,62.16,18.61,21524.6,0.39,201,0.05,1195.81,1156.73,81,122,37,17,76,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,4,N
5,9,0,2,5,2,4,20,23.84,12.5,3725.7,0.1,62,0.08,206.98,298.06,25,37,14,14,29,N
1,11,0,0,6,1,6,23,23.89,25.29,15285.15,0.2,116,0.04,849.17,604.3,43,73,17,20,23,N
2,7,1,0,4,4,1,12,27.6,10.56,3078.75,0.1,60,0.09,171.04,291.48,26,34,16,13,13,N
0,1,0,0,1,1,1,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
10,17,0,3,9,6,3,42,31.12,33.91,35790.87,0.35,190,0.03,1988.38,1055.37,65,125,23,24,57,N
2,3,1,0,2,1,1,6,11.23,5.6,352.28,0.02,17,0.18,19.57,62.91,7,10,5,8,7,N
1,1,0,0,1,1,1,6,12.55,10.83,1473.33,0.05,34,0.09,81.85,136.0,13,21,6,10,10,N
22,1,13,85,1,1,1,8,114.32,3.72,1585.48,0.14,83,0.27,88.08,425.73,36,47,29,6,21,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
2,5,0,0,3,1,3,10,12.0,8.33,833.33,0.03,25,0.12,46.3,100.0,10,15,6,10,15,N
6,11,0,0,6,3,4,39,43.45,20.3,17909.3,0.29,154,0.05,994.96,882.1,67,87,33,20,47,N
11,19,3,15,10,8,4,43,45.13,22.5,22847.72,0.34,186,0.04,1269.32,1015.45,87,99,29,15,74,N
0,5,0,0,3,3,1,18,35.13,12.41,5410.23,0.15,85,0.08,300.57,435.99,42,43,22,13,18,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
5,1,0,6,1,1,1,21,33.4,40.0,53444.94,0.45,281,0.03,2969.16,1336.12,136,145,17,10,21,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,3,13.95,2.5,87.17,0.01,11,0.4,4.84,34.87,4,7,4,5,5,N
0,3,0,0,2,1,1,0,13.29,3.0,119.59,0.01,12,0.33,6.64,39.86,4,8,4,6,0,N
5,5,0,7,3,1,1,14,15.99,6.67,710.71,0.04,28,0.15,39.48,106.61,10,18,6,8,14,Y
0,1,1,0,1,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,2,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,3,1,1,1,2,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,2,N
1,1,0,0,1,1,1,10,47.58,3.39,547.68,0.05,38,0.29,30.43,161.42,19,19,14,5,13,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
15,25,32,2,13,9,8,37,29.84,37.04,40946.5,0.37,199,0.03,2274.81,1105.36,71,128,23,24,69,Y
7,19,0,4,10,4,6,52,26.01,35.05,31955.88,0.3,175,0.03,1775.33,911.65,74,101,19,18,65,Y
0,1,0,0,1,1,1,2,13.32,3.5,163.12,0.02,13,0.29,9.06,46.6,5,8,5,7,4,N
0,1,7,0,1,1,1,2,66.31,2.18,315.66,0.05,38,0.46,17.54,144.68,16,22,11,3,9,N
4,1,0,2,1,1,1,39,175.2,4.49,3527.63,0.26,144,0.22,195.98,786.16,70,74,39,5,39,N
9,15,1,4,8,4,5,27,36.34,8.82,2829.06,0.11,66,0.11,157.17,320.63,25,41,17,12,43,Y
0,1,1,0,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
2,1,0,2,1,1,1,10,11.49,9.33,1000.93,0.04,31,0.11,55.61,107.24,7,24,3,8,10,N
16,15,2,36,8,2,4,64,45.22,37.82,64671.74,0.57,279,0.03,3592.87,1710.07,128,151,44,26,66,N
3,9,0,1,5,3,4,12,19.93,11.08,2448.54,0.07,47,0.09,136.03,220.92,19,28,12,14,12,N
0,1,0,0,1,1,1,3,13.0,3.0,117.0,0.01,13,0.33,6.5,39.0,6,7,4,4,3,N
0,1,0,0,1,1,1,4,16.51,4.8,380.39,0.03,25,0.21,21.13,79.25,12,13,5,4,4,N
9,7,0,4,4,4,4,37,69.01,16.93,19777.28,0.39,207,0.06,1098.74,1168.28,79,128,35,15,37,N
0,1,0,0,1,1,1,1,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,3,5,3,5,1,N
1,3,0,0,2,2,1,9,35.77,6.75,1629.99,0.08,52,0.15,90.56,241.48,24,28,16,9,12,N
2,3,1,2,2,2,1,7,18.0,6.0,648.0,0.04,27,0.17,36.0,108.0,12,15,8,8,8,Y
3,13,0,10,7,7,1,28,24.21,25.78,16093.4,0.21,126,0.04,894.08,624.23,55,71,16,15,43,N
0,5,11,5,3,2,1,2,31.06,13.76,5884.44,0.14,88,0.07,326.91,427.5,39,49,17,12,13,N
3,5,0,5,3,1,1,7,13.32,13.71,2505.06,0.06,43,0.07,139.17,182.66,16,27,7,12,7,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,1,0,0,1,1,1,2,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,3,8,3,7,2,N
0,1,0,0,1,1,1,0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,0,N
10,11,1,6,6,5,1,32,33.14,17.39,10016.44,0.19,109,0.06,556.47,576.11,45,64,22,17,33,Y
7,1,0,0,1,1,1,15,11.04,25.38,7110.43,0.09,81,0.04,395.02,280.21,29,52,4,7,26,N
0,3,0,0,2,2,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,58,Y
0,1,0,0,1,1,1,0,8.3,6.0,298.97,0.02,15,0.17,16.61,49.83,3,12,2,8,0,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,5,6.92,15.0,1558.08,0.03,37,0.07,86.56,103.87,12,25,2,5,7,N
0,1,0,0,1,1,1,2,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,2,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
0,3,0,0,2,1,1,13,21.15,3.5,259.02,0.02,20,0.29,14.39,74.01,6,14,6,7,13,N
0,1,0,0,1,1,1,6,13.22,5.6,414.45,0.02,20,0.18,23.02,74.01,7,13,5,8,6,N
8,21,0,0,11,10,11,40,52.56,20.0,21022.62,0.35,181,0.05,1167.92,1051.13,72,109,36,20,50,N
6,31,5,0,16,7,13,48,31.07,39.72,49004.57,0.41,226,0.03,2722.48,1233.83,87,139,23,21,62,Y
0,1,0,0,1,1,1,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,0,N
4,9,1,17,5,4,4,27,39.57,12.6,6282.0,0.17,98,0.08,349.0,498.57,36,62,20,14,51,N
2,3,1,0,2,1,1,6,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,7,9,5,7,7,N
0,3,4,0,2,2,1,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,6,10,5,8,5,N
4,3,0,0,2,2,1,11,18.73,9.0,1517.0,0.06,39,0.11,84.28,168.56,12,27,8,12,17,Y
1,3,0,0,2,1,1,8,15.07,9.75,1432.72,0.05,34,0.1,79.6,146.95,13,21,8,12,8,N
2,7,1,1,4,1,3,13,19.62,10.0,1962.15,0.07,44,0.1,109.01,196.21,20,24,11,11,14,N
1,9,0,0,5,2,1,13,12.48,23.14,6685.02,0.1,68,0.04,371.39,288.86,27,41,7,12,16,N
0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
24,19,1,19,10,9,1,116,89.16,41.47,153340.17,1.23,571,0.02,8518.9,3697.64,238,333,66,23,163,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
3,5,0,5,3,1,1,7,13.32,13.71,2505.06,0.06,43,0.07,139.17,182.66,16,27,7,12,7,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,0,5,0,5,2,N
0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,1,N
0,33,0,0,17,12,14,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,103,Y
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,0,3,0,3,2,N
6,1,0,10,1,1,1,5,19.37,2.5,121.08,0.02,14,0.4,6.73,48.43,6,8,6,5,5,N
0,1,1,0,1,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,2,4,2,4,2,N
2,13,1,8,7,6,6,54,25.11,40.0,40181.42,0.33,184,0.03,2232.3,1004.54,80,104,22,22,55,N
1,1,0,0,1,1,1,7,24.74,3.0,222.69,0.02,19,0.33,12.37,74.23,9,10,9,6,13,N
0,1,0,0,1,1,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,0,N
0,1,0,0,1,1,1,0,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,6,1,6,0,N
2,9,0,0,5,2,3,13,12.94,11.38,1673.96,0.05,33,0.09,93.0,147.16,13,20,8,14,17,N
0,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,4,0.0,0.0,8.0,0,4,0,4,2,N
0,1,0,0,1,1,1,3,30.67,3.0,276.0,0.03,23,0.33,15.33,92.0,10,13,10,6,3,N
